taxa_id,W,detected_0.9,detected_0.8,detected_0.7,detected_0.6
50938,7241,TRUE,TRUE,TRUE,TRUE
373725,4850,FALSE,FALSE,FALSE,TRUE
373703,4704,FALSE,FALSE,FALSE,TRUE
1225178,4267,FALSE,FALSE,FALSE,FALSE
1340010,4813,FALSE,FALSE,FALSE,TRUE
462668,1969,FALSE,FALSE,FALSE,FALSE
161826,5067,FALSE,FALSE,FALSE,TRUE
284132,3542,FALSE,FALSE,FALSE,FALSE
284131,1969,FALSE,FALSE,FALSE,FALSE
176453,7463,TRUE,TRUE,TRUE,TRUE
129110,7498,TRUE,TRUE,TRUE,TRUE
534612,6365,FALSE,TRUE,TRUE,TRUE
2200987,1824,FALSE,FALSE,FALSE,FALSE
1357263,1969,FALSE,FALSE,FALSE,FALSE
203382,5774,FALSE,FALSE,TRUE,TRUE
1190619,1969,FALSE,FALSE,FALSE,FALSE
48859,1969,FALSE,FALSE,FALSE,FALSE
1341332,6627,FALSE,TRUE,TRUE,TRUE
586071,1650,FALSE,FALSE,FALSE,FALSE
586064,6410,FALSE,TRUE,TRUE,TRUE
1166705,1823,FALSE,FALSE,FALSE,FALSE
409934,1342,FALSE,FALSE,FALSE,FALSE
2015319,1545,FALSE,FALSE,FALSE,FALSE
138010,1969,FALSE,FALSE,FALSE,FALSE
1983619,4163,FALSE,FALSE,FALSE,FALSE
2183536,7586,TRUE,TRUE,TRUE,TRUE
2614272,1969,FALSE,FALSE,FALSE,FALSE
1301432,5860,FALSE,FALSE,TRUE,TRUE
469290,6467,FALSE,TRUE,TRUE,TRUE
2488735,1969,FALSE,FALSE,FALSE,FALSE
1911160,1814,FALSE,FALSE,FALSE,FALSE
2305079,5695,FALSE,FALSE,TRUE,TRUE
1301578,5744,FALSE,FALSE,TRUE,TRUE
860654,6008,FALSE,FALSE,TRUE,TRUE
1042394,1402,FALSE,FALSE,FALSE,FALSE
273097,1969,FALSE,FALSE,FALSE,FALSE
2080710,7483,TRUE,TRUE,TRUE,TRUE
91808,7577,TRUE,TRUE,TRUE,TRUE
1648952,1969,FALSE,FALSE,FALSE,FALSE
129542,3245,FALSE,FALSE,FALSE,FALSE
1461432,4836,FALSE,FALSE,FALSE,TRUE
1461683,5770,FALSE,FALSE,TRUE,TRUE
1232509,5770,FALSE,FALSE,TRUE,TRUE
1234928,1969,FALSE,FALSE,FALSE,FALSE
1457650,7757,TRUE,TRUE,TRUE,TRUE
271838,1969,FALSE,FALSE,FALSE,FALSE
690296,1969,FALSE,FALSE,FALSE,FALSE
133178,1278,FALSE,FALSE,FALSE,FALSE
2321191,1823,FALSE,FALSE,FALSE,FALSE
2282692,3574,FALSE,FALSE,FALSE,FALSE
90408,6872,FALSE,TRUE,TRUE,TRUE
146290,1861,FALSE,FALSE,FALSE,FALSE
326722,1969,FALSE,FALSE,FALSE,FALSE
903553,6408,FALSE,TRUE,TRUE,TRUE
1453785,1969,FALSE,FALSE,FALSE,FALSE
387267,6471,FALSE,TRUE,TRUE,TRUE
40221,1823,FALSE,FALSE,FALSE,FALSE
40220,5778,FALSE,FALSE,TRUE,TRUE
174412,1969,FALSE,FALSE,FALSE,FALSE
174410,1969,FALSE,FALSE,FALSE,FALSE
271883,1969,FALSE,FALSE,FALSE,FALSE
460848,5770,FALSE,FALSE,TRUE,TRUE
1814903,7393,TRUE,TRUE,TRUE,TRUE
289425,1969,FALSE,FALSE,FALSE,FALSE
1798052,6028,FALSE,FALSE,TRUE,TRUE
1798129,1969,FALSE,FALSE,FALSE,FALSE
228887,1969,FALSE,FALSE,FALSE,FALSE
92903,1969,FALSE,FALSE,FALSE,FALSE
350982,1550,FALSE,FALSE,FALSE,FALSE
2315550,1969,FALSE,FALSE,FALSE,FALSE
173108,1969,FALSE,FALSE,FALSE,FALSE
1935343,1828,FALSE,FALSE,FALSE,FALSE
173144,7516,TRUE,TRUE,TRUE,TRUE
44111,5904,FALSE,FALSE,TRUE,TRUE
61507,3306,FALSE,FALSE,FALSE,FALSE
44627,1969,FALSE,FALSE,FALSE,FALSE
2003694,5270,FALSE,FALSE,FALSE,TRUE
61502,1969,FALSE,FALSE,FALSE,FALSE
2508942,1969,FALSE,FALSE,FALSE,FALSE
2016386,1969,FALSE,FALSE,FALSE,FALSE
2081271,5774,FALSE,FALSE,TRUE,TRUE
282509,7048,TRUE,TRUE,TRUE,TRUE
53488,4446,FALSE,FALSE,FALSE,FALSE
113604,1823,FALSE,FALSE,FALSE,FALSE
27293,7581,TRUE,TRUE,TRUE,TRUE
300275,1969,FALSE,FALSE,FALSE,FALSE
4934,7769,TRUE,TRUE,TRUE,TRUE
497107,7720,TRUE,TRUE,TRUE,TRUE
1186041,1969,FALSE,FALSE,FALSE,FALSE
860157,1749,FALSE,FALSE,FALSE,FALSE
147331,5774,FALSE,FALSE,TRUE,TRUE
45543,1823,FALSE,FALSE,FALSE,FALSE
45518,1969,FALSE,FALSE,FALSE,FALSE
36910,7375,TRUE,TRUE,TRUE,TRUE
46584,7702,TRUE,TRUE,TRUE,TRUE
1253868,6352,FALSE,TRUE,TRUE,TRUE
1807684,2297,FALSE,FALSE,FALSE,FALSE
1644099,1969,FALSE,FALSE,FALSE,FALSE
1267184,1868,FALSE,FALSE,FALSE,FALSE
301367,7495,TRUE,TRUE,TRUE,TRUE
1323754,7011,TRUE,TRUE,TRUE,TRUE
1506548,1408,FALSE,FALSE,FALSE,FALSE
353899,6595,FALSE,TRUE,TRUE,TRUE
27326,1969,FALSE,FALSE,FALSE,FALSE
53492,1596,FALSE,FALSE,FALSE,FALSE
36018,1969,FALSE,FALSE,FALSE,FALSE
51917,1969,FALSE,FALSE,FALSE,FALSE
599730,7384,TRUE,TRUE,TRUE,TRUE
479092,7760,TRUE,TRUE,TRUE,TRUE
1608523,7473,TRUE,TRUE,TRUE,TRUE
1581550,1969,FALSE,FALSE,FALSE,FALSE
43963,4744,FALSE,FALSE,FALSE,TRUE
44077,7293,TRUE,TRUE,TRUE,TRUE
1653099,1969,FALSE,FALSE,FALSE,FALSE
53486,7614,TRUE,TRUE,TRUE,TRUE
5477,7547,TRUE,TRUE,TRUE,TRUE
51926,6139,FALSE,FALSE,TRUE,TRUE
51927,1969,FALSE,FALSE,FALSE,FALSE
870730,1241,FALSE,FALSE,FALSE,FALSE
1337055,6954,FALSE,TRUE,TRUE,TRUE
53655,1823,FALSE,FALSE,FALSE,FALSE
36015,6789,FALSE,TRUE,TRUE,TRUE
49334,6482,FALSE,TRUE,TRUE,TRUE
1031334,1969,FALSE,FALSE,FALSE,FALSE
271286,1969,FALSE,FALSE,FALSE,FALSE
473117,1969,FALSE,FALSE,FALSE,FALSE
52252,1622,FALSE,FALSE,FALSE,FALSE
5490,7656,TRUE,TRUE,TRUE,TRUE
45787,6681,FALSE,TRUE,TRUE,TRUE
5620,3368,FALSE,FALSE,FALSE,FALSE
45509,7363,TRUE,TRUE,TRUE,TRUE
44093,1622,FALSE,FALSE,FALSE,FALSE
29829,7594,TRUE,TRUE,TRUE,TRUE
2602197,1969,FALSE,FALSE,FALSE,FALSE
698511,7233,TRUE,TRUE,TRUE,TRUE
1527204,1969,FALSE,FALSE,FALSE,FALSE
1913146,7267,TRUE,TRUE,TRUE,TRUE
1155011,1596,FALSE,FALSE,FALSE,FALSE
5011,7603,TRUE,TRUE,TRUE,TRUE
925620,6008,FALSE,FALSE,TRUE,TRUE
1586104,6428,FALSE,TRUE,TRUE,TRUE
526455,1596,FALSE,FALSE,FALSE,FALSE
2249815,6536,FALSE,TRUE,TRUE,TRUE
5324,7707,TRUE,TRUE,TRUE,TRUE
5314,7725,TRUE,TRUE,TRUE,TRUE
1869158,7724,TRUE,TRUE,TRUE,TRUE
34467,1122,FALSE,FALSE,FALSE,FALSE
40431,7630,TRUE,TRUE,TRUE,TRUE
292559,1729,FALSE,FALSE,FALSE,FALSE
363005,1969,FALSE,FALSE,FALSE,FALSE
1338680,1969,FALSE,FALSE,FALSE,FALSE
1647761,5791,FALSE,FALSE,TRUE,TRUE
82310,1823,FALSE,FALSE,FALSE,FALSE
5331,3463,FALSE,FALSE,FALSE,FALSE
40466,7600,TRUE,TRUE,TRUE,TRUE
5307,3782,FALSE,FALSE,FALSE,FALSE
321831,6924,FALSE,TRUE,TRUE,TRUE
194682,1372,FALSE,FALSE,FALSE,FALSE
172312,5774,FALSE,FALSE,TRUE,TRUE
42742,7235,TRUE,TRUE,TRUE,TRUE
40490,7762,TRUE,TRUE,TRUE,TRUE
482377,7769,TRUE,TRUE,TRUE,TRUE
466936,7757,TRUE,TRUE,TRUE,TRUE
1822134,6616,FALSE,TRUE,TRUE,TRUE
152967,1969,FALSE,FALSE,FALSE,FALSE
1932121,1969,FALSE,FALSE,FALSE,FALSE
1886493,6044,FALSE,FALSE,TRUE,TRUE
471360,1783,FALSE,FALSE,FALSE,FALSE
91752,6385,FALSE,TRUE,TRUE,TRUE
100756,6821,FALSE,TRUE,TRUE,TRUE
1156444,7765,TRUE,TRUE,TRUE,TRUE
108899,1969,FALSE,FALSE,FALSE,FALSE
40425,1386,FALSE,FALSE,FALSE,FALSE
167345,1596,FALSE,FALSE,FALSE,FALSE
1592071,5196,FALSE,FALSE,FALSE,TRUE
184120,6267,FALSE,TRUE,TRUE,TRUE
1143001,1868,FALSE,FALSE,FALSE,FALSE
2018572,1969,FALSE,FALSE,FALSE,FALSE
1659895,6421,FALSE,TRUE,TRUE,TRUE
667056,1969,FALSE,FALSE,FALSE,FALSE
175689,1969,FALSE,FALSE,FALSE,FALSE
175648,1351,FALSE,FALSE,FALSE,FALSE
98781,1969,FALSE,FALSE,FALSE,FALSE
133746,1969,FALSE,FALSE,FALSE,FALSE
1234781,1823,FALSE,FALSE,FALSE,FALSE
406821,1969,FALSE,FALSE,FALSE,FALSE
55344,5770,FALSE,FALSE,TRUE,TRUE
104198,7669,TRUE,TRUE,TRUE,TRUE
1902968,1783,FALSE,FALSE,FALSE,FALSE
75103,1969,FALSE,FALSE,FALSE,FALSE
1238379,6487,FALSE,TRUE,TRUE,TRUE
299169,7595,TRUE,TRUE,TRUE,TRUE
1099983,6013,FALSE,FALSE,TRUE,TRUE
5230,5294,FALSE,FALSE,FALSE,TRUE
1579977,7590,TRUE,TRUE,TRUE,TRUE
65672,7518,TRUE,TRUE,TRUE,TRUE
2665988,1969,FALSE,FALSE,FALSE,FALSE
1130401,5899,FALSE,FALSE,TRUE,TRUE
1149931,1969,FALSE,FALSE,FALSE,FALSE
458231,7706,TRUE,TRUE,TRUE,TRUE
89243,6144,FALSE,FALSE,TRUE,TRUE
152510,1969,FALSE,FALSE,FALSE,FALSE
344589,1969,FALSE,FALSE,FALSE,FALSE
48388,7469,TRUE,TRUE,TRUE,TRUE
88287,6172,FALSE,FALSE,TRUE,TRUE
1763333,1969,FALSE,FALSE,FALSE,FALSE
290210,1969,FALSE,FALSE,FALSE,FALSE
2590888,1969,FALSE,FALSE,FALSE,FALSE
1470375,1731,FALSE,FALSE,FALSE,FALSE
940390,7399,TRUE,TRUE,TRUE,TRUE
79220,7436,TRUE,TRUE,TRUE,TRUE
393686,1969,FALSE,FALSE,FALSE,FALSE
871217,5791,FALSE,FALSE,TRUE,TRUE
654122,1969,FALSE,FALSE,FALSE,FALSE
2082114,1969,FALSE,FALSE,FALSE,FALSE
47429,7424,TRUE,TRUE,TRUE,TRUE
117054,7659,TRUE,TRUE,TRUE,TRUE
47721,7607,TRUE,TRUE,TRUE,TRUE
221102,6961,FALSE,TRUE,TRUE,TRUE
58369,6517,FALSE,TRUE,TRUE,TRUE
2303089,7579,TRUE,TRUE,TRUE,TRUE
1541059,1969,FALSE,FALSE,FALSE,FALSE
2730566,1966,FALSE,FALSE,FALSE,FALSE
2040641,1969,FALSE,FALSE,FALSE,FALSE
933333,4002,FALSE,FALSE,FALSE,FALSE
223910,5791,FALSE,FALSE,TRUE,TRUE
2011804,5770,FALSE,FALSE,TRUE,TRUE
98342,7763,TRUE,TRUE,TRUE,TRUE
64638,7159,TRUE,TRUE,TRUE,TRUE
34470,7572,TRUE,TRUE,TRUE,TRUE
1907502,7527,TRUE,TRUE,TRUE,TRUE
72119,7724,TRUE,TRUE,TRUE,TRUE
380702,6587,FALSE,TRUE,TRUE,TRUE
1538424,7750,TRUE,TRUE,TRUE,TRUE
249332,1969,FALSE,FALSE,FALSE,FALSE
71668,7438,TRUE,TRUE,TRUE,TRUE
84601,1783,FALSE,FALSE,FALSE,FALSE
5400,7376,TRUE,TRUE,TRUE,TRUE
71669,1823,FALSE,FALSE,FALSE,FALSE
1882450,6519,FALSE,TRUE,TRUE,TRUE
450312,4381,FALSE,FALSE,FALSE,FALSE
76867,1681,FALSE,FALSE,FALSE,FALSE
239112,1868,FALSE,FALSE,FALSE,FALSE
1522124,1823,FALSE,FALSE,FALSE,FALSE
1874895,1861,FALSE,FALSE,FALSE,FALSE
2487847,1969,FALSE,FALSE,FALSE,FALSE
604065,1823,FALSE,FALSE,FALSE,FALSE
2582760,1969,FALSE,FALSE,FALSE,FALSE
1589216,1969,FALSE,FALSE,FALSE,FALSE
2059680,1969,FALSE,FALSE,FALSE,FALSE
2708299,1969,FALSE,FALSE,FALSE,FALSE
1398937,1969,FALSE,FALSE,FALSE,FALSE
522719,1969,FALSE,FALSE,FALSE,FALSE
239111,1823,FALSE,FALSE,FALSE,FALSE
1491104,1622,FALSE,FALSE,FALSE,FALSE
80635,1823,FALSE,FALSE,FALSE,FALSE
80603,1969,FALSE,FALSE,FALSE,FALSE
2060795,7545,TRUE,TRUE,TRUE,TRUE
1269243,1969,FALSE,FALSE,FALSE,FALSE
1712134,1622,FALSE,FALSE,FALSE,FALSE
2029449,7201,TRUE,TRUE,TRUE,TRUE
36056,7272,TRUE,TRUE,TRUE,TRUE
1899299,7511,TRUE,TRUE,TRUE,TRUE
654438,7193,TRUE,TRUE,TRUE,TRUE
1072253,1969,FALSE,FALSE,FALSE,FALSE
1916375,7591,TRUE,TRUE,TRUE,TRUE
1914213,5838,FALSE,FALSE,TRUE,TRUE
48563,7558,TRUE,TRUE,TRUE,TRUE
2052981,1783,FALSE,FALSE,FALSE,FALSE
5393,1969,FALSE,FALSE,FALSE,FALSE
1916348,5533,FALSE,FALSE,TRUE,TRUE
2213092,1969,FALSE,FALSE,FALSE,FALSE
150864,1494,FALSE,FALSE,FALSE,FALSE
71150,7593,TRUE,TRUE,TRUE,TRUE
72122,1807,FALSE,FALSE,FALSE,FALSE
2201239,7661,TRUE,TRUE,TRUE,TRUE
68779,1441,FALSE,FALSE,FALSE,FALSE
288723,7292,TRUE,TRUE,TRUE,TRUE
1745194,1969,FALSE,FALSE,FALSE,FALSE
253819,1370,FALSE,FALSE,FALSE,FALSE
82516,7571,TRUE,TRUE,TRUE,TRUE
1838142,6282,FALSE,TRUE,TRUE,TRUE
1895941,1808,FALSE,FALSE,FALSE,FALSE
82509,7686,TRUE,TRUE,TRUE,TRUE
1390368,7565,TRUE,TRUE,TRUE,TRUE
249477,5774,FALSE,FALSE,TRUE,TRUE
86802,6906,FALSE,TRUE,TRUE,TRUE
1980144,1823,FALSE,FALSE,FALSE,FALSE
86822,1969,FALSE,FALSE,FALSE,FALSE
542766,4900,FALSE,FALSE,FALSE,TRUE
1552237,1596,FALSE,FALSE,FALSE,FALSE
548567,7733,TRUE,TRUE,TRUE,TRUE
1821821,5778,FALSE,FALSE,TRUE,TRUE
1821822,6406,FALSE,TRUE,TRUE,TRUE
1514897,1596,FALSE,FALSE,FALSE,FALSE
338567,1531,FALSE,FALSE,FALSE,FALSE
2174911,5791,FALSE,FALSE,TRUE,TRUE
115111,1969,FALSE,FALSE,FALSE,FALSE
288790,5791,FALSE,FALSE,TRUE,TRUE
2420187,7474,TRUE,TRUE,TRUE,TRUE
106003,1969,FALSE,FALSE,FALSE,FALSE
54923,1969,FALSE,FALSE,FALSE,FALSE
5261,6080,FALSE,FALSE,TRUE,TRUE
367875,6408,FALSE,TRUE,TRUE,TRUE
2231329,1823,FALSE,FALSE,FALSE,FALSE
5617,5774,FALSE,FALSE,TRUE,TRUE
148959,7634,TRUE,TRUE,TRUE,TRUE
669096,5910,FALSE,FALSE,TRUE,TRUE
754009,1596,FALSE,FALSE,FALSE,FALSE
64493,7755,TRUE,TRUE,TRUE,TRUE
64641,7730,TRUE,TRUE,TRUE,TRUE
1379482,7047,TRUE,TRUE,TRUE,TRUE
1143281,2001,FALSE,FALSE,FALSE,FALSE
4850,7540,TRUE,TRUE,TRUE,TRUE
572093,1969,FALSE,FALSE,FALSE,FALSE
4853,7468,TRUE,TRUE,TRUE,TRUE
101089,7126,TRUE,TRUE,TRUE,TRUE
91625,6104,FALSE,FALSE,TRUE,TRUE
41833,7612,TRUE,TRUE,TRUE,TRUE
462987,1969,FALSE,FALSE,FALSE,FALSE
1117308,1969,FALSE,FALSE,FALSE,FALSE
1117310,1635,FALSE,FALSE,FALSE,FALSE
1117311,1969,FALSE,FALSE,FALSE,FALSE
118614,3874,FALSE,FALSE,FALSE,FALSE
260090,5770,FALSE,FALSE,TRUE,TRUE
4874,7506,TRUE,TRUE,TRUE,TRUE
59775,1969,FALSE,FALSE,FALSE,FALSE
160502,5067,FALSE,FALSE,FALSE,TRUE
308926,1955,FALSE,FALSE,FALSE,FALSE
1202552,6317,FALSE,TRUE,TRUE,TRUE
254030,6586,FALSE,TRUE,TRUE,TRUE
231236,6595,FALSE,TRUE,TRUE,TRUE
64518,7598,TRUE,TRUE,TRUE,TRUE
4856,1969,FALSE,FALSE,FALSE,FALSE
101101,7307,TRUE,TRUE,TRUE,TRUE
450315,7145,TRUE,TRUE,TRUE,TRUE
310910,7083,TRUE,TRUE,TRUE,TRUE
687209,7515,TRUE,TRUE,TRUE,TRUE
109903,2001,FALSE,FALSE,FALSE,FALSE
276834,7243,TRUE,TRUE,TRUE,TRUE
109929,1531,FALSE,FALSE,FALSE,FALSE
261098,6730,FALSE,TRUE,TRUE,TRUE
1134058,7306,TRUE,TRUE,TRUE,TRUE
4758,7122,TRUE,TRUE,TRUE,TRUE
4757,7742,TRUE,TRUE,TRUE,TRUE
2078661,6423,FALSE,TRUE,TRUE,TRUE
2170546,1896,FALSE,FALSE,FALSE,FALSE
2565865,1969,FALSE,FALSE,FALSE,FALSE
1987568,6959,FALSE,TRUE,TRUE,TRUE
48250,7056,TRUE,TRUE,TRUE,TRUE
150278,7405,TRUE,TRUE,TRUE,TRUE
224131,6548,FALSE,TRUE,TRUE,TRUE
252681,1969,FALSE,FALSE,FALSE,FALSE
27977,6210,FALSE,FALSE,TRUE,TRUE
1112939,7598,TRUE,TRUE,TRUE,TRUE
235222,1969,FALSE,FALSE,FALSE,FALSE
322689,7747,TRUE,TRUE,TRUE,TRUE
31281,6171,FALSE,FALSE,TRUE,TRUE
278021,7673,TRUE,TRUE,TRUE,TRUE
1345690,5904,FALSE,FALSE,TRUE,TRUE
723287,6008,FALSE,FALSE,TRUE,TRUE
1213189,7757,TRUE,TRUE,TRUE,TRUE
133383,4178,FALSE,FALSE,FALSE,FALSE
1973308,7693,TRUE,TRUE,TRUE,TRUE
64504,4969,FALSE,FALSE,FALSE,TRUE
278681,5778,FALSE,FALSE,TRUE,TRUE
419790,7127,TRUE,TRUE,TRUE,TRUE
1565365,7369,TRUE,TRUE,TRUE,TRUE
532440,6410,FALSE,TRUE,TRUE,TRUE
989983,1969,FALSE,FALSE,FALSE,FALSE
532569,5778,FALSE,FALSE,TRUE,TRUE
1082736,1969,FALSE,FALSE,FALSE,FALSE
281068,2198,FALSE,FALSE,FALSE,FALSE
694270,3613,FALSE,FALSE,FALSE,FALSE
282270,1760,FALSE,FALSE,FALSE,FALSE
195108,2198,FALSE,FALSE,FALSE,FALSE
282569,5172,FALSE,FALSE,FALSE,TRUE
183586,1707,FALSE,FALSE,FALSE,FALSE
45281,6129,FALSE,FALSE,TRUE,TRUE
1117364,2206,FALSE,FALSE,FALSE,FALSE
2005500,6276,FALSE,TRUE,TRUE,TRUE
692691,2206,FALSE,FALSE,FALSE,FALSE
150374,7671,TRUE,TRUE,TRUE,TRUE
983339,4476,FALSE,FALSE,FALSE,FALSE
153660,3922,FALSE,FALSE,FALSE,FALSE
47801,1593,FALSE,FALSE,FALSE,FALSE
5050,2206,FALSE,FALSE,FALSE,FALSE
1326757,4583,FALSE,FALSE,FALSE,FALSE
337962,2206,FALSE,FALSE,FALSE,FALSE
268505,6511,FALSE,TRUE,TRUE,TRUE
132153,2206,FALSE,FALSE,FALSE,FALSE
1859651,2206,FALSE,FALSE,FALSE,FALSE
1859655,7225,TRUE,TRUE,TRUE,TRUE
1859969,2206,FALSE,FALSE,FALSE,FALSE
100787,1474,FALSE,FALSE,FALSE,FALSE
132138,5937,FALSE,FALSE,TRUE,TRUE
593267,2198,FALSE,FALSE,FALSE,FALSE
186361,2128,FALSE,FALSE,FALSE,FALSE
36921,2010,FALSE,FALSE,FALSE,FALSE
5158,6632,FALSE,TRUE,TRUE,TRUE
320477,2196,FALSE,FALSE,FALSE,FALSE
45812,2206,FALSE,FALSE,FALSE,FALSE
1215355,3834,FALSE,FALSE,FALSE,FALSE
306548,2206,FALSE,FALSE,FALSE,FALSE
1096522,2206,FALSE,FALSE,FALSE,FALSE
1809185,2206,FALSE,FALSE,FALSE,FALSE
1920207,1513,FALSE,FALSE,FALSE,FALSE
1934398,2206,FALSE,FALSE,FALSE,FALSE
260666,2206,FALSE,FALSE,FALSE,FALSE
1857839,2206,FALSE,FALSE,FALSE,FALSE
36778,1119,FALSE,FALSE,FALSE,FALSE
1010598,2206,FALSE,FALSE,FALSE,FALSE
96373,6873,FALSE,TRUE,TRUE,TRUE
2219668,2206,FALSE,FALSE,FALSE,FALSE
1715226,2206,FALSE,FALSE,FALSE,FALSE
2494355,2206,FALSE,FALSE,FALSE,FALSE
1897413,6150,FALSE,FALSE,TRUE,TRUE
1303643,2198,FALSE,FALSE,FALSE,FALSE
1709940,1270,FALSE,FALSE,FALSE,FALSE
87228,6466,FALSE,TRUE,TRUE,TRUE
187636,2206,FALSE,FALSE,FALSE,FALSE
2011721,2206,FALSE,FALSE,FALSE,FALSE
2482753,1760,FALSE,FALSE,FALSE,FALSE
1335890,2206,FALSE,FALSE,FALSE,FALSE
914238,1864,FALSE,FALSE,FALSE,FALSE
1354377,1743,FALSE,FALSE,FALSE,FALSE
45436,7738,TRUE,TRUE,TRUE,TRUE
552826,2206,FALSE,FALSE,FALSE,FALSE
1622258,2206,FALSE,FALSE,FALSE,FALSE
319389,2206,FALSE,FALSE,FALSE,FALSE
1413237,2198,FALSE,FALSE,FALSE,FALSE
1755440,1564,FALSE,FALSE,FALSE,FALSE
2382094,2206,FALSE,FALSE,FALSE,FALSE
1486418,2206,FALSE,FALSE,FALSE,FALSE
1254145,2206,FALSE,FALSE,FALSE,FALSE
290617,1687,FALSE,FALSE,FALSE,FALSE
332108,2206,FALSE,FALSE,FALSE,FALSE
931465,2206,FALSE,FALSE,FALSE,FALSE
138278,6695,FALSE,TRUE,TRUE,TRUE
69766,938,FALSE,FALSE,FALSE,FALSE
1196081,1681,FALSE,FALSE,FALSE,FALSE
1131645,2206,FALSE,FALSE,FALSE,FALSE
1810895,2206,FALSE,FALSE,FALSE,FALSE
5039,5012,FALSE,FALSE,FALSE,TRUE
2011911,2206,FALSE,FALSE,FALSE,FALSE
468074,2198,FALSE,FALSE,FALSE,FALSE
468106,2206,FALSE,FALSE,FALSE,FALSE
433970,2206,FALSE,FALSE,FALSE,FALSE
318706,2661,FALSE,FALSE,FALSE,FALSE
2018316,2206,FALSE,FALSE,FALSE,FALSE
86977,1579,FALSE,FALSE,FALSE,FALSE
104397,2206,FALSE,FALSE,FALSE,FALSE
178158,2206,FALSE,FALSE,FALSE,FALSE
2518484,2206,FALSE,FALSE,FALSE,FALSE
798144,2206,FALSE,FALSE,FALSE,FALSE
1583327,2206,FALSE,FALSE,FALSE,FALSE
174321,5465,FALSE,FALSE,TRUE,TRUE
1708636,2206,FALSE,FALSE,FALSE,FALSE
1756127,2206,FALSE,FALSE,FALSE,FALSE
434365,1760,FALSE,FALSE,FALSE,FALSE
1522184,2198,FALSE,FALSE,FALSE,FALSE
947570,4756,FALSE,FALSE,FALSE,TRUE
1755443,4105,FALSE,FALSE,FALSE,FALSE
1206385,2206,FALSE,FALSE,FALSE,FALSE
227045,2198,FALSE,FALSE,FALSE,FALSE
2654161,2206,FALSE,FALSE,FALSE,FALSE
1351947,1546,FALSE,FALSE,FALSE,FALSE
438378,1368,FALSE,FALSE,FALSE,FALSE
470020,6491,FALSE,TRUE,TRUE,TRUE
266396,2206,FALSE,FALSE,FALSE,FALSE
1798903,2206,FALSE,FALSE,FALSE,FALSE
470162,2206,FALSE,FALSE,FALSE,FALSE
856253,6408,FALSE,TRUE,TRUE,TRUE
66738,1676,FALSE,FALSE,FALSE,FALSE
407951,6069,FALSE,FALSE,TRUE,TRUE
643000,1707,FALSE,FALSE,FALSE,FALSE
55181,5740,FALSE,FALSE,TRUE,TRUE
1961802,2196,FALSE,FALSE,FALSE,FALSE
2484187,2206,FALSE,FALSE,FALSE,FALSE
209475,882,FALSE,FALSE,FALSE,FALSE
184092,2206,FALSE,FALSE,FALSE,FALSE
235510,2206,FALSE,FALSE,FALSE,FALSE
235862,2206,FALSE,FALSE,FALSE,FALSE
358637,2206,FALSE,FALSE,FALSE,FALSE
411584,2206,FALSE,FALSE,FALSE,FALSE
172622,2206,FALSE,FALSE,FALSE,FALSE
108951,6484,FALSE,TRUE,TRUE,TRUE
111842,2206,FALSE,FALSE,FALSE,FALSE
112062,1446,FALSE,FALSE,FALSE,FALSE
272987,1760,FALSE,FALSE,FALSE,FALSE
659197,2206,FALSE,FALSE,FALSE,FALSE
2303346,2206,FALSE,FALSE,FALSE,FALSE
48862,3922,FALSE,FALSE,FALSE,FALSE
586083,6618,FALSE,TRUE,TRUE,TRUE
413840,2206,FALSE,FALSE,FALSE,FALSE
2005596,7320,TRUE,TRUE,TRUE,TRUE
1444997,2206,FALSE,FALSE,FALSE,FALSE
1715340,2206,FALSE,FALSE,FALSE,FALSE
1329966,2206,FALSE,FALSE,FALSE,FALSE
2054621,2206,FALSE,FALSE,FALSE,FALSE
180408,2206,FALSE,FALSE,FALSE,FALSE
2294038,4205,FALSE,FALSE,FALSE,FALSE
2615242,2206,FALSE,FALSE,FALSE,FALSE
91804,2196,FALSE,FALSE,FALSE,FALSE
129513,2206,FALSE,FALSE,FALSE,FALSE
1590133,4953,FALSE,FALSE,FALSE,TRUE
185321,2206,FALSE,FALSE,FALSE,FALSE
286393,1760,FALSE,FALSE,FALSE,FALSE
157480,1308,FALSE,FALSE,FALSE,FALSE
1629686,2206,FALSE,FALSE,FALSE,FALSE
1795426,1617,FALSE,FALSE,FALSE,FALSE
230301,2206,FALSE,FALSE,FALSE,FALSE
1579550,2206,FALSE,FALSE,FALSE,FALSE
746204,6491,FALSE,TRUE,TRUE,TRUE
231936,2206,FALSE,FALSE,FALSE,FALSE
1230904,2195,FALSE,FALSE,FALSE,FALSE
54199,1670,FALSE,FALSE,FALSE,FALSE
434046,3476,FALSE,FALSE,FALSE,FALSE
52253,4700,FALSE,FALSE,FALSE,TRUE
434039,7004,TRUE,TRUE,TRUE,TRUE
66948,1760,FALSE,FALSE,FALSE,FALSE
1150644,5906,FALSE,FALSE,TRUE,TRUE
197673,1266,FALSE,FALSE,FALSE,FALSE
1150643,2529,FALSE,FALSE,FALSE,FALSE
73518,5444,FALSE,FALSE,TRUE,TRUE
53607,1707,FALSE,FALSE,FALSE,FALSE
36026,6702,FALSE,TRUE,TRUE,TRUE
5007,1242,FALSE,FALSE,FALSE,FALSE
13368,7512,TRUE,TRUE,TRUE,TRUE
