"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"117" "101201" Inf TRUE TRUE TRUE TRUE
"118" "58853" 0 FALSE FALSE FALSE FALSE
"119" "63577" Inf TRUE TRUE TRUE TRUE
"120" "29875" Inf TRUE TRUE TRUE TRUE
"121" "398673" Inf TRUE TRUE TRUE TRUE
"122" "337941" Inf TRUE TRUE TRUE TRUE
"123" "49224" Inf TRUE TRUE TRUE TRUE
"124" "2768925" Inf TRUE TRUE TRUE TRUE
"125" "29852" Inf TRUE TRUE TRUE TRUE
"126" "45234" Inf TRUE TRUE TRUE TRUE
"127" "73501" Inf TRUE TRUE TRUE TRUE
"128" "114497" Inf TRUE TRUE TRUE TRUE
"129" "45847" Inf TRUE TRUE TRUE TRUE
"130" "89141" Inf TRUE TRUE TRUE TRUE
"131" "5581" Inf TRUE TRUE TRUE TRUE
"132" "176275" Inf TRUE TRUE TRUE TRUE
"133" "93591" Inf TRUE TRUE TRUE TRUE
"134" "468837" Inf TRUE TRUE TRUE TRUE
"135" "37998" Inf TRUE TRUE TRUE TRUE
"136" "500148" Inf TRUE TRUE TRUE TRUE
"137" "92637" Inf TRUE TRUE TRUE TRUE
"138" "568076" Inf TRUE TRUE TRUE TRUE
"139" "1649241" Inf TRUE TRUE TRUE TRUE
"140" "5112" Inf TRUE TRUE TRUE TRUE
"141" "35717" Inf TRUE TRUE TRUE TRUE
"142" "170559" Inf TRUE TRUE TRUE TRUE
"143" "5047" Inf TRUE TRUE TRUE TRUE
"144" "5113" Inf TRUE TRUE TRUE TRUE
"145" "280754" Inf TRUE TRUE TRUE TRUE
"146" "696354" Inf TRUE TRUE TRUE TRUE
"147" "1105340" Inf TRUE TRUE TRUE TRUE
"148" "40601" Inf TRUE TRUE TRUE TRUE
"149" "264952" Inf TRUE TRUE TRUE TRUE
"150" "1094350" Inf TRUE TRUE TRUE TRUE
"151" "29856" Inf TRUE TRUE TRUE TRUE
"152" "33203" Inf TRUE TRUE TRUE TRUE
"153" "42367" Inf TRUE TRUE TRUE TRUE
"154" "111463" Inf TRUE TRUE TRUE TRUE
"155" "369263" Inf TRUE TRUE TRUE TRUE
"156" "332947" Inf TRUE TRUE TRUE TRUE
"157" "72228" Inf TRUE TRUE TRUE TRUE
"158" "29909" Inf TRUE TRUE TRUE TRUE
"159" "29910" Inf TRUE TRUE TRUE TRUE
"160" "5044" Inf TRUE TRUE TRUE TRUE
"161" "5455" Inf TRUE TRUE TRUE TRUE
"162" "690256" Inf TRUE TRUE TRUE TRUE
"163" "474922" Inf TRUE TRUE TRUE TRUE
"164" "80884" Inf TRUE TRUE TRUE TRUE
"165" "1209932" Inf TRUE TRUE TRUE TRUE
"166" "343994" Inf TRUE TRUE TRUE TRUE
"167" "1209926" Inf TRUE TRUE TRUE TRUE
"168" "5462" Inf TRUE TRUE TRUE TRUE
"169" "1036719" Inf TRUE TRUE TRUE TRUE
"170" "27337" Inf TRUE TRUE TRUE TRUE
"171" "1051616" Inf TRUE TRUE TRUE TRUE
"172" "1051613" Inf TRUE TRUE TRUE TRUE
"173" "1302862" Inf TRUE TRUE TRUE TRUE
"174" "398408" Inf TRUE TRUE TRUE TRUE
"175" "1929893" Inf TRUE TRUE TRUE TRUE
"176" "563466" Inf TRUE TRUE TRUE TRUE
"177" "561152" Inf TRUE TRUE TRUE TRUE
"178" "78579" 2 FALSE FALSE FALSE FALSE
"179" "2587410" Inf TRUE TRUE TRUE TRUE
"180" "5144" Inf TRUE TRUE TRUE TRUE
"181" "48703" Inf TRUE TRUE TRUE TRUE
"182" "2587412" Inf TRUE TRUE TRUE TRUE
"183" "38033" Inf TRUE TRUE TRUE TRUE
"184" "209285" Inf TRUE TRUE TRUE TRUE
"185" "1934356" Inf TRUE TRUE TRUE TRUE
"186" "2587399" Inf TRUE TRUE TRUE TRUE
"187" "5140" Inf TRUE TRUE TRUE TRUE
"188" "5141" Inf TRUE TRUE TRUE TRUE
"189" "40127" Inf TRUE TRUE TRUE TRUE
"190" "29879" Inf TRUE TRUE TRUE TRUE
"191" "5147" Inf TRUE TRUE TRUE TRUE
"192" "573841" Inf TRUE TRUE TRUE TRUE
"193" "100816" Inf TRUE TRUE TRUE TRUE
"194" "48558" Inf TRUE TRUE TRUE TRUE
"195" "318829" Inf TRUE TRUE TRUE TRUE
"196" "148305" Inf TRUE TRUE TRUE TRUE
"197" "1578925" Inf TRUE TRUE TRUE TRUE
"198" "36779" Inf TRUE TRUE TRUE TRUE
"199" "29908" Inf TRUE TRUE TRUE TRUE
"200" "150359" Inf TRUE TRUE TRUE TRUE
"201" "226899" Inf TRUE TRUE TRUE TRUE
"202" "5159" Inf TRUE TRUE TRUE TRUE
"203" "522482" Inf TRUE TRUE TRUE TRUE
"204" "223192" Inf TRUE TRUE TRUE TRUE
"205" "5116" Inf TRUE TRUE TRUE TRUE
"206" "305399" Inf TRUE TRUE TRUE TRUE
"207" "764597" Inf TRUE TRUE TRUE TRUE
"208" "54899" Inf TRUE TRUE TRUE TRUE
"209" "158607" Inf TRUE TRUE TRUE TRUE
"210" "91930" Inf TRUE TRUE TRUE TRUE
"211" "1093900" Inf TRUE TRUE TRUE TRUE
"212" "393283" Inf TRUE TRUE TRUE TRUE
"213" "85828" Inf TRUE TRUE TRUE TRUE
"214" "326645" Inf TRUE TRUE TRUE TRUE
"215" "1243767" Inf TRUE TRUE TRUE TRUE
"216" "326628" Inf TRUE TRUE TRUE TRUE
"217" "37992" Inf TRUE TRUE TRUE TRUE
"218" "389665" Inf TRUE TRUE TRUE TRUE
"219" "335852" Inf TRUE TRUE TRUE TRUE
"220" "40559" Inf TRUE TRUE TRUE TRUE
"221" "5180" Inf TRUE TRUE TRUE TRUE
"222" "77105" Inf TRUE TRUE TRUE TRUE
"223" "61186" Inf TRUE TRUE TRUE TRUE
"224" "38448" Inf TRUE TRUE TRUE TRUE
"225" "61207" Inf TRUE TRUE TRUE TRUE
"226" "2482752" Inf TRUE TRUE TRUE TRUE
"227" "149040" Inf TRUE TRUE TRUE TRUE
"228" "576137" Inf TRUE TRUE TRUE TRUE
"229" "698440" Inf TRUE TRUE TRUE TRUE
"230" "582885" Inf TRUE TRUE TRUE TRUE
