"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"208" "54899" Inf TRUE TRUE TRUE TRUE
"209" "158607" 42 FALSE FALSE FALSE FALSE
"210" "91930" Inf TRUE TRUE TRUE TRUE
"211" "1093900" 396 FALSE FALSE TRUE TRUE
"212" "393283" 0 FALSE FALSE FALSE FALSE
"213" "85828" Inf TRUE TRUE TRUE TRUE
"214" "326645" 0 FALSE FALSE FALSE FALSE
"215" "1243767" Inf TRUE TRUE TRUE TRUE
"216" "326628" 0 FALSE FALSE FALSE FALSE
"217" "37992" Inf TRUE TRUE TRUE TRUE
"218" "389665" 0 FALSE FALSE FALSE FALSE
"219" "335852" Inf TRUE TRUE TRUE TRUE
"220" "40559" 0 FALSE FALSE FALSE FALSE
"221" "5180" 0 FALSE FALSE FALSE FALSE
"222" "77105" 0 FALSE FALSE FALSE FALSE
"223" "61186" Inf TRUE TRUE TRUE TRUE
"224" "38448" Inf TRUE TRUE TRUE TRUE
"225" "61207" Inf TRUE TRUE TRUE TRUE
"226" "2482752" 0 FALSE FALSE FALSE FALSE
"227" "149040" 0 FALSE FALSE FALSE FALSE
"228" "576137" 0 FALSE FALSE FALSE FALSE
"229" "698440" 0 FALSE FALSE FALSE FALSE
"230" "582885" Inf TRUE TRUE TRUE TRUE
"231" "101852" 0 FALSE FALSE FALSE FALSE
"232" "1802957" 0 FALSE FALSE FALSE FALSE
"233" "1316788" 0 FALSE FALSE FALSE FALSE
"234" "2656787" 0 FALSE FALSE FALSE FALSE
"235" "38037" 0 FALSE FALSE FALSE FALSE
"236" "210010" 0 FALSE FALSE FALSE FALSE
"237" "164535" 0 FALSE FALSE FALSE FALSE
"238" "292464" Inf TRUE TRUE TRUE TRUE
"239" "1436886" Inf TRUE TRUE TRUE TRUE
"240" "34373" 0 FALSE FALSE FALSE FALSE
"241" "157594" Inf TRUE TRUE TRUE TRUE
"242" "135283" 0 FALSE FALSE FALSE FALSE
"243" "78156" 0 FALSE FALSE FALSE FALSE
"244" "655981" 0 FALSE FALSE FALSE FALSE
"245" "342668" 0 FALSE FALSE FALSE FALSE
"246" "79858" Inf TRUE TRUE TRUE TRUE
"247" "5101" 0 FALSE FALSE FALSE FALSE
"248" "1715249" 0 FALSE FALSE FALSE FALSE
"249" "1955577" Inf TRUE TRUE TRUE TRUE
"250" "5052" 0 FALSE FALSE FALSE FALSE
"251" "306088" 0 FALSE FALSE FALSE FALSE
"252" "33178" 0 FALSE FALSE FALSE FALSE
"253" "5061" 0 FALSE FALSE FALSE FALSE
"254" "5053" 0 FALSE FALSE FALSE FALSE
"255" "5059" 316 FALSE FALSE FALSE FALSE
"256" "5062" Inf TRUE TRUE TRUE TRUE
"257" "5057" 0 FALSE FALSE FALSE FALSE
"258" "746128" 0 FALSE FALSE FALSE FALSE
