"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"117" "29916" Inf TRUE TRUE TRUE TRUE
"118" "40199" Inf TRUE TRUE TRUE TRUE
"119" "29855" 0 FALSE FALSE FALSE FALSE
"120" "64609" Inf TRUE TRUE TRUE TRUE
"121" "182845" Inf TRUE TRUE TRUE TRUE
"122" "5543" 134 FALSE FALSE FALSE FALSE
"123" "51453" 179 FALSE FALSE FALSE FALSE
"124" "5544" 128 FALSE FALSE FALSE FALSE
"125" "101201" 103 FALSE FALSE FALSE FALSE
"126" "58853" 126 FALSE FALSE FALSE FALSE
"127" "63577" 158 FALSE FALSE FALSE FALSE
"128" "29875" 134 FALSE FALSE FALSE FALSE
"129" "398673" 173 FALSE FALSE FALSE FALSE
"130" "337941" Inf TRUE TRUE TRUE TRUE
"131" "49224" Inf TRUE TRUE TRUE TRUE
"132" "2768925" Inf TRUE TRUE TRUE TRUE
"133" "29852" Inf TRUE TRUE TRUE TRUE
"134" "45234" 253 FALSE FALSE FALSE FALSE
"135" "73501" 126 FALSE FALSE FALSE FALSE
"136" "114497" 124 FALSE FALSE FALSE FALSE
"137" "45847" Inf TRUE TRUE TRUE TRUE
"138" "89141" Inf TRUE TRUE TRUE TRUE
"139" "5581" Inf TRUE TRUE TRUE TRUE
"140" "176275" 115 FALSE FALSE FALSE FALSE
"141" "93591" Inf TRUE TRUE TRUE TRUE
"142" "468837" Inf TRUE TRUE TRUE TRUE
"143" "37998" Inf TRUE TRUE TRUE TRUE
"144" "500148" 119 FALSE FALSE FALSE FALSE
"145" "92637" 140 FALSE FALSE FALSE FALSE
"146" "568076" 206 FALSE FALSE FALSE FALSE
"147" "1649241" Inf TRUE TRUE TRUE TRUE
"148" "5112" 0 FALSE FALSE FALSE FALSE
"149" "35717" 117 FALSE FALSE FALSE FALSE
"150" "170559" Inf TRUE TRUE TRUE TRUE
"151" "5047" 424 FALSE FALSE TRUE TRUE
"152" "5113" Inf TRUE TRUE TRUE TRUE
"153" "280754" 162 FALSE FALSE FALSE FALSE
"154" "696354" 451 FALSE TRUE TRUE TRUE
"155" "1105340" Inf TRUE TRUE TRUE TRUE
"156" "40601" Inf TRUE TRUE TRUE TRUE
"157" "264952" Inf TRUE TRUE TRUE TRUE
"158" "1094350" 130 FALSE FALSE FALSE FALSE
"159" "29856" Inf TRUE TRUE TRUE TRUE
"160" "33203" 159 FALSE FALSE FALSE FALSE
"161" "42367" Inf TRUE TRUE TRUE TRUE
"162" "111463" Inf TRUE TRUE TRUE TRUE
"163" "369263" Inf TRUE TRUE TRUE TRUE
"164" "332947" Inf TRUE TRUE TRUE TRUE
"165" "72228" Inf TRUE TRUE TRUE TRUE
"166" "29909" Inf TRUE TRUE TRUE TRUE
"167" "29910" Inf TRUE TRUE TRUE TRUE
"168" "38002" Inf TRUE TRUE TRUE TRUE
"169" "5044" Inf TRUE TRUE TRUE TRUE
"170" "1715234" Inf TRUE TRUE TRUE TRUE
"171" "5455" 400 FALSE FALSE TRUE TRUE
"172" "690256" 166 FALSE FALSE FALSE FALSE
"173" "474922" Inf TRUE TRUE TRUE TRUE
"174" "690259" Inf TRUE TRUE TRUE TRUE
"175" "80884" 116 FALSE FALSE FALSE FALSE
"176" "1209932" 175 FALSE FALSE FALSE FALSE
"177" "343994" Inf TRUE TRUE TRUE TRUE
"178" "1209926" 107 FALSE FALSE FALSE FALSE
"179" "5462" Inf TRUE TRUE TRUE TRUE
"180" "1036719" 101 FALSE FALSE FALSE FALSE
"181" "27337" 151 FALSE FALSE FALSE FALSE
"182" "1051616" 115 FALSE FALSE FALSE FALSE
"183" "1051613" 126 FALSE FALSE FALSE FALSE
"184" "1302862" 150 FALSE FALSE FALSE FALSE
"185" "398408" 417 FALSE FALSE TRUE TRUE
"186" "1929893" Inf TRUE TRUE TRUE TRUE
"187" "563466" 0 FALSE FALSE FALSE FALSE
"188" "561152" Inf TRUE TRUE TRUE TRUE
"189" "78579" 103 FALSE FALSE FALSE FALSE
"190" "2587410" 329 FALSE FALSE FALSE FALSE
"191" "5144" 131 FALSE FALSE FALSE FALSE
"192" "48703" 120 FALSE FALSE FALSE FALSE
"193" "2587412" 85 FALSE FALSE FALSE FALSE
"194" "38033" 105 FALSE FALSE FALSE FALSE
"195" "209285" 121 FALSE FALSE FALSE FALSE
"196" "1934356" Inf TRUE TRUE TRUE TRUE
"197" "2587399" Inf TRUE TRUE TRUE TRUE
"198" "5140" 123 FALSE FALSE FALSE FALSE
"199" "5141" 138 FALSE FALSE FALSE FALSE
"200" "40127" 139 FALSE FALSE FALSE FALSE
"201" "29879" Inf TRUE TRUE TRUE TRUE
"202" "5147" 176 FALSE FALSE FALSE FALSE
"203" "573841" Inf TRUE TRUE TRUE TRUE
"204" "100816" 407 FALSE FALSE TRUE TRUE
"205" "48558" 84 FALSE FALSE FALSE FALSE
"206" "318829" 170 FALSE FALSE FALSE FALSE
"207" "148305" 124 FALSE FALSE FALSE FALSE
"208" "1578925" 121 FALSE FALSE FALSE FALSE
"209" "36779" 185 FALSE FALSE FALSE FALSE
"210" "29908" 182 FALSE FALSE FALSE FALSE
"211" "150359" 326 FALSE FALSE FALSE FALSE
"212" "226899" 137 FALSE FALSE FALSE FALSE
"213" "5159" 460 FALSE TRUE TRUE TRUE
"214" "522482" Inf TRUE TRUE TRUE TRUE
"215" "223192" 100 FALSE FALSE FALSE FALSE
"216" "5116" 249 FALSE FALSE FALSE FALSE
"217" "305399" 0 FALSE FALSE FALSE FALSE
"218" "764597" 396 FALSE FALSE TRUE TRUE
"219" "54899" Inf TRUE TRUE TRUE TRUE
"220" "158607" 420 FALSE FALSE TRUE TRUE
"221" "91930" Inf TRUE TRUE TRUE TRUE
"222" "1293529" Inf TRUE TRUE TRUE TRUE
"223" "1093900" 187 FALSE FALSE FALSE FALSE
"224" "393283" 86 FALSE FALSE FALSE FALSE
"225" "85828" Inf TRUE TRUE TRUE TRUE
"226" "326645" 119 FALSE FALSE FALSE FALSE
"227" "1243767" Inf TRUE TRUE TRUE TRUE
"228" "326628" 0 FALSE FALSE FALSE FALSE
"229" "37992" Inf TRUE TRUE TRUE TRUE
"230" "389665" 0 FALSE FALSE FALSE FALSE
"231" "335852" Inf TRUE TRUE TRUE TRUE
